time,entityID,position,atDestination,Activity,Language
Text:32506404300000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.448120804630065#1.934569757719359,BooleanType:true,Text:Walking,Text:English
Text:32506404300000,Text:Meena,de.nec.nle.siafu.model.Position:24.406090130116922#-16.76914506646474,BooleanType:true,Text:Walking,Text:English
Text:32506404300000,Text:Farda,de.nec.nle.siafu.model.Position:27.180124394850814#-18.100152508574382,BooleanType:true,Text:Walking,Text:Spanish
Text:32506404300000,Text:Postman,de.nec.nle.siafu.model.Position:35.807757180441506#-30.22606953258748,BooleanType:false,Text:Walking,Text:Russian
Text:32506404300000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506404630000,Text:Blanch,de.nec.nle.siafu.model.Position:26.875120960579935#-15.38014121569281,BooleanType:true,Text:Walking,Text:English
Text:32506404630000,Text:Wukong,de.nec.nle.siafu.model.Position:34.59027091752503#-45.327864704113765,BooleanType:true,Text:Walking,Text:English
Text:32506404630000,Text:Sheila,de.nec.nle.siafu.model.Position:46.560846315534576#-43.362652174096176,BooleanType:true,Text:Walking,Text:Spanish
Text:32506404630000,Text:Florante,de.nec.nle.siafu.model.Position:47.40501756122909#-46.23158389793828,BooleanType:true,Text:Walking,Text:English
Text:32506404630000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506404630000,Text:Yanyan,de.nec.nle.siafu.model.Position:5.869855389398566#2.37669283233339,BooleanType:true,Text:Walking,Text:English
Text:32506404630000,Text:Meena,de.nec.nle.siafu.model.Position:22.585426592038168#-16.313337379929667,BooleanType:true,Text:Walking,Text:English
Text:32506404630000,Text:Farda,de.nec.nle.siafu.model.Position:27.54745231008232#-18.90761933318841,BooleanType:true,Text:Walking,Text:Spanish
Text:32506404630000,Text:Postman,de.nec.nle.siafu.model.Position:39.456651029943885#-28.598141400083083,BooleanType:false,Text:Walking,Text:Russian
Text:32506404630000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506404960000,Text:Blanch,de.nec.nle.siafu.model.Position:28.203596998658696#-16.688417652227887,BooleanType:true,Text:Walking,Text:English
Text:32506404960000,Text:Wukong,de.nec.nle.siafu.model.Position:34.73877862514079#-45.79248874142078,BooleanType:true,Text:Walking,Text:English
Text:32506404960000,Text:Sheila,de.nec.nle.siafu.model.Position:46.50608860791883#-42.73565313678916,BooleanType:true,Text:Walking,Text:Spanish
Text:32506404960000,Text:Florante,de.nec.nle.siafu.model.Position:49.381966203115724#-46.777625478126865,BooleanType:true,Text:Walking,Text:English
Text:32506404960000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506404960000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.588991531285199#1.384120002144801,BooleanType:true,Text:Walking,Text:English
Text:32506404960000,Text:Meena,de.nec.nle.siafu.model.Position:22.03848138442242#-16.538807092622648,BooleanType:true,Text:Walking,Text:English
Text:32506404960000,Text:Farda,de.nec.nle.siafu.model.Position:29.008775951968957#-20.346723413377,BooleanType:true,Text:Walking,Text:Spanish
Text:32506404960000,Text:Postman,de.nec.nle.siafu.model.Position:35.072469481436734#-22.11567579759627,BooleanType:false,Text:Walking,Text:Russian
Text:32506404960000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506405290000,Text:Blanch,de.nec.nle.siafu.model.Position:29.758670640545326#-17.965146732416475,BooleanType:true,Text:Walking,Text:English
Text:32506405290000,Text:Wukong,de.nec.nle.siafu.model.Position:35.30916133275653#-45.5264252787278,BooleanType:true,Text:Walking,Text:English
Text:32506405290000,Text:Sheila,de.nec.nle.siafu.model.Position:45.02132746603219#-41.337142806600575,BooleanType:true,Text:Walking,Text:Spanish
Text:32506405290000,Text:Florante,de.nec.nle.siafu.model.Position:51.33547734500236#-47.36426080831545,BooleanType:true,Text:Walking,Text:English
Text:32506405290000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506405290000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.84704975794033#1.0366389965702467,BooleanType:true,Text:Walking,Text:English
Text:32506405290000,Text:Meena,de.nec.nle.siafu.model.Position:20.36622024253579#-15.46504676243406,BooleanType:true,Text:Walking,Text:English
Text:32506405290000,Text:Farda,de.nec.nle.siafu.model.Position:30.891974593855586#-21.055139993565586,BooleanType:true,Text:Walking,Text:Spanish
Text:32506405290000,Text:Postman,de.nec.nle.siafu.model.Position:30.079228867200456#-19.93637773799103,BooleanType:false,Text:Walking,Text:Russian
Text:32506405290000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506405620000,Text:Blanch,de.nec.nle.siafu.model.Position:31.384056782431962#-19.120094562605065,BooleanType:true,Text:Walking,Text:English
Text:32506405620000,Text:Wukong,de.nec.nle.siafu.model.Position:37.098609974643175#-46.39721685891639,BooleanType:true,Text:Walking,Text:English
Text:32506405620000,Text:Sheila,de.nec.nle.siafu.model.Position:43.302191324145554#-40.34456997641199,BooleanType:true,Text:Walking,Text:Spanish
Text:32506405620000,Text:Florante,de.nec.nle.siafu.model.Position:53.07805098688898#-48.31623988850404,BooleanType:true,Text:Walking,Text:English
Text:32506405620000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506405620000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.472435899826962#-0.11830883361834132,BooleanType:true,Text:Walking,Text:English
Text:32506405620000,Text:Meena,de.nec.nle.siafu.model.Position:18.717396600649153#-14.350692682245473,BooleanType:true,Text:Walking,Text:English
Text:32506405620000,Text:Farda,de.nec.nle.siafu.model.Position:31.149787093855586#-20.608608743565586,BooleanType:true,Text:Walking,Text:Spanish
Text:32506405620000,Text:Postman,de.nec.nle.siafu.model.Position:40.05824863375177#-27.91709404373659,BooleanType:false,Text:Walking,Text:Russian
Text:32506405620000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506405950000,Text:Blanch,de.nec.nle.siafu.model.Position:33.10319292431859#-20.112667392793654,BooleanType:true,Text:Walking,Text:English
Text:32506405950000,Text:Wukong,de.nec.nle.siafu.model.Position:38.653683616529804#-47.673945939104975,BooleanType:true,Text:Walking,Text:English
Text:32506405950000,Text:Sheila,de.nec.nle.siafu.model.Position:41.418992682258924#-39.636153396223406,BooleanType:true,Text:Walking,Text:Spanish
Text:32506405950000,Text:Florante,de.nec.nle.siafu.model.Position:54.25024192115987#-49.53428243138561,BooleanType:true,Text:Walking,Text:English
Text:32506405950000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506405950000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.61292048459546#-0.16331075900430925,BooleanType:true,Text:Walking,Text:English
Text:32506405950000,Text:Meena,de.nec.nle.siafu.model.Position:17.068572958762516#-13.236338602056884,BooleanType:true,Text:Walking,Text:English
Text:32506405950000,Text:Farda,de.nec.nle.siafu.model.Position:29.907283659584706#-19.51234745068402,BooleanType:true,Text:Walking,Text:Spanish
Text:32506405950000,Text:Postman,de.nec.nle.siafu.model.Position:35.52640186901788#-29.63061785162696,BooleanType:false,Text:Walking,Text:Russian
Text:32506405950000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506406280000,Text:Blanch,de.nec.nle.siafu.model.Position:34.869204066205235#-21.02405272298224,BooleanType:true,Text:Walking,Text:English
Text:32506406280000,Text:Wukong,de.nec.nle.siafu.model.Position:38.2863557012983#-46.86647911449094,BooleanType:true,Text:Walking,Text:English
Text:32506406280000,Text:Sheila,de.nec.nle.siafu.model.Position:40.88760226702742#-39.11284282160938,BooleanType:true,Text:Walking,Text:Spanish
Text:32506406280000,Text:Florante,de.nec.nle.siafu.model.Position:55.828753063046506#-50.77041776157421,BooleanType:true,Text:Walking,Text:English
Text:32506406280000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506406280000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.081284342708823#1.154012071184276,BooleanType:true,Text:Walking,Text:English
Text:32506406280000,Text:Meena,de.nec.nle.siafu.model.Position:18.10781097780189#-13.240976820324423,BooleanType:true,Text:Walking,Text:English
Text:32506406280000,Text:Farda,de.nec.nle.siafu.model.Position:28.14127251769807#-18.600962120495428,BooleanType:true,Text:Walking,Text:Spanish
Text:32506406280000,Text:Postman,de.nec.nle.siafu.model.Position:39.90280602133291#-36.48747359776728,BooleanType:false,Text:Walking,Text:Russian
Text:32506406280000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506406610000,Text:Blanch,de.nec.nle.siafu.model.Position:36.658652708091864#-21.894844303170828,BooleanType:true,Text:Walking,Text:English
Text:32506406610000,Text:Wukong,de.nec.nle.siafu.model.Position:36.63753205941167#-45.75212503430235,BooleanType:true,Text:Walking,Text:English
Text:32506406610000,Text:Sheila,de.nec.nle.siafu.model.Position:42.37225809749042#-39.428776470837434,BooleanType:true,Text:Walking,Text:Spanish
Text:32506406610000,Text:Florante,de.nec.nle.siafu.model.Position:56.000698270662255#-51.19444804888121,BooleanType:true,Text:Walking,Text:English
Text:32506406610000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506406610000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.784128512245822#1.7946957204123422,BooleanType:true,Text:Walking,Text:English
Text:32506406610000,Text:Meena,de.nec.nle.siafu.model.Position:19.92847451588066#-13.696784506859505,BooleanType:true,Text:Walking,Text:English
Text:32506406610000,Text:Farda,de.nec.nle.siafu.model.Position:26.39869887581144#-17.64898304030684,BooleanType:true,Text:Walking,Text:Spanish
Text:32506406610000,Text:Postman,de.nec.nle.siafu.model.Position:37.84030602133291#-40.059723597767274,BooleanType:false,Text:Walking,Text:Russian
Text:32506406610000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506406940000,Text:Blanch,de.nec.nle.siafu.model.Position:36.81493781189974#-21.985078196824336,BooleanType:true,Text:Walking,Text:English
Text:32506406940000,Text:Wukong,de.nec.nle.siafu.model.Position:34.77777091752503#-45.00311470411377,BooleanType:true,Text:Walking,Text:English
Text:32506406940000,Text:Sheila,de.nec.nle.siafu.model.Position:44.11483173937707#-40.38075555102603,BooleanType:true,Text:Walking,Text:Spanish
Text:32506406940000,Text:Florante,de.nec.nle.siafu.model.Position:55.65691316685438#-51.4289641552277,BooleanType:true,Text:Walking,Text:English
Text:32506406940000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506406940000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.6671867389009485#0.7977147148377863,BooleanType:true,Text:Walking,Text:English
Text:32506406940000,Text:Meena,de.nec.nle.siafu.model.Position:21.123997638727914#-13.791656618780554,BooleanType:true,Text:Walking,Text:English
Text:32506406940000,Text:Farda,de.nec.nle.siafu.model.Position:25.382793045348436#-16.521174391078777,BooleanType:true,Text:Walking,Text:Spanish
Text:32506406940000,Text:Postman,de.nec.nle.siafu.model.Position:32.92483936901788#-34.136524101626954,BooleanType:false,Text:Walking,Text:Russian
Text:32506406940000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506407270000,Text:Blanch,de.nec.nle.siafu.model.Position:35.0489266700131#-21.073692866635746,BooleanType:true,Text:Walking,Text:English
Text:32506407270000,Text:Wukong,de.nec.nle.siafu.model.Position:33.1289472756384#-43.88876062392518,BooleanType:true,Text:Walking,Text:English
Text:32506407270000,Text:Sheila,de.nec.nle.siafu.model.Position:45.7167803812637#-41.57629713121461,BooleanType:true,Text:Walking,Text:Spanish
Text:32506407270000,Text:Florante,de.nec.nle.siafu.model.Position:53.867464524967744#-50.558172575039116,BooleanType:true,Text:Walking,Text:English
Text:32506407270000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506407270000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.003440173171832#-0.136171578043788,BooleanType:true,Text:Walking,Text:English
Text:32506407270000,Text:Meena,de.nec.nle.siafu.model.Position:20.287814412072777#-12.713488113205997,BooleanType:true,Text:Walking,Text:English
Text:32506407270000,Text:Farda,de.nec.nle.siafu.model.Position:25.79689064915631#-16.164877034732285,BooleanType:true,Text:Walking,Text:Spanish
Text:32506407270000,Text:Postman,de.nec.nle.siafu.model.Position:35.92504999186513#-31.105677463548005,BooleanType:false,Text:Walking,Text:Russian
Text:32506407270000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506407600000,Text:Blanch,de.nec.nle.siafu.model.Position:34.00968865097373#-21.06905464836821,BooleanType:true,Text:Walking,Text:English
Text:32506407600000,Text:Wukong,de.nec.nle.siafu.model.Position:31.269186133751766#-43.13975029373659,BooleanType:true,Text:Walking,Text:English
Text:32506407600000,Text:Sheila,de.nec.nle.siafu.model.Position:47.318729023150325#-42.771838711403205,BooleanType:true,Text:Walking,Text:Spanish
Text:32506407600000,Text:Florante,de.nec.nle.siafu.model.Position:51.93739088308111#-49.93094349485053,BooleanType:true,Text:Walking,Text:English
Text:32506407600000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506407600000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.159725276979707#-0.2264054716972943,BooleanType:true,Text:Walking,Text:English
Text:32506407600000,Text:Meena,de.nec.nle.siafu.model.Position:21.639622638727914#-12.89859411878055,BooleanType:true,Text:Walking,Text:English
Text:32506407600000,Text:Farda,de.nec.nle.siafu.model.Position:27.51602679104294#-17.157449864920874,BooleanType:true,Text:Walking,Text:Spanish
Text:32506407600000,Text:Postman,de.nec.nle.siafu.model.Position:39.67547123755964#-28.9409841873901,BooleanType:false,Text:Walking,Text:Russian
Text:32506407600000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506407930000,Text:Blanch,de.nec.nle.siafu.model.Position:35.471012292860365#-22.5081587285568,BooleanType:true,Text:Walking,Text:English
Text:32506407930000,Text:Wukong,de.nec.nle.siafu.model.Position:29.33911249186513#-42.512521213548006,BooleanType:true,Text:Walking,Text:English
Text:32506407930000,Text:Sheila,de.nec.nle.siafu.model.Position:48.89724016503696#-44.00797404159179,BooleanType:true,Text:Walking,Text:Spanish
Text:32506407930000,Text:Florante,de.nec.nle.siafu.model.Position:51.296590364041734#-49.23621152658299,BooleanType:true,Text:Walking,Text:English
Text:32506407930000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506407930000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.089167050324576#0.4458255338772634,BooleanType:true,Text:Walking,Text:English
Text:32506407930000,Text:Meena,de.nec.nle.siafu.model.Position:22.631985657767288#-12.98441983704809,BooleanType:true,Text:Walking,Text:English
Text:32506407930000,Text:Farda,de.nec.nle.siafu.model.Position:29.188287932929576#-18.231210195109462,BooleanType:true,Text:Walking,Text:Spanish
Text:32506407930000,Text:Postman,de.nec.nle.siafu.model.Position:33.978473754781604#-21.484038542021718,BooleanType:false,Text:Walking,Text:Russian
Text:32506407930000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506408260000,Text:Blanch,de.nec.nle.siafu.model.Position:36.51035562332336#-23.59537362778486,BooleanType:true,Text:Walking,Text:English
